Country/Region,Date,Confirmed,Deaths,Recovered,Current Population
kuwait,2020-03-05,58,0,0,4270.563
kuwait,2020-03-06,58,0,0,4270.563
kuwait,2020-03-07,61,0,0,4270.563
kuwait,2020-03-08,64,0,1,4270.563
kuwait,2020-03-09,64,0,1,4270.563
kuwait,2020-03-10,69,0,1,4270.563
kuwait,2020-03-11,72,0,2,4270.563
kuwait,2020-03-12,80,0,5,4270.563
kuwait,2020-03-13,80,0,5,4270.563
kuwait,2020-03-14,104,0,5,4270.563
kuwait,2020-03-15,112,0,5,4270.563
kuwait,2020-03-16,123,0,9,4270.563
kuwait,2020-03-17,130,0,9,4270.563
kuwait,2020-03-18,142,0,15,4270.563
kuwait,2020-03-19,148,0,18,4270.563
kuwait,2020-03-20,159,0,18,4270.563
kuwait,2020-03-21,176,0,27,4270.563
kuwait,2020-03-22,188,0,27,4270.563
kuwait,2020-03-23,189,0,27,4270.563
kuwait,2020-03-24,191,0,39,4270.563
kuwait,2020-03-25,195,0,43,4270.563
kuwait,2020-03-26,208,0,49,4270.563
kuwait,2020-03-27,225,0,57,4270.563
kuwait,2020-03-28,235,0,64,4270.563
kuwait,2020-03-29,255,0,67,4270.563
kuwait,2020-03-30,266,0,72,4270.563
kuwait,2020-03-31,289,0,73,4270.563
kuwait,2020-04-01,317,0,80,4270.563
kyrgyzstan,2020-01-22,0,0,0,6524.191
kyrgyzstan,2020-01-23,0,0,0,6524.191
kyrgyzstan,2020-01-24,0,0,0,6524.191
kyrgyzstan,2020-01-25,0,0,0,6524.191
kyrgyzstan,2020-01-26,0,0,0,6524.191
kyrgyzstan,2020-01-27,0,0,0,6524.191
kyrgyzstan,2020-01-28,0,0,0,6524.191
kyrgyzstan,2020-01-29,0,0,0,6524.191
kyrgyzstan,2020-01-30,0,0,0,6524.191
kyrgyzstan,2020-01-31,0,0,0,6524.191
kyrgyzstan,2020-02-01,0,0,0,6524.191
kyrgyzstan,2020-02-02,0,0,0,6524.191
kyrgyzstan,2020-02-03,0,0,0,6524.191
kyrgyzstan,2020-02-04,0,0,0,6524.191
kyrgyzstan,2020-02-05,0,0,0,6524.191
kyrgyzstan,2020-02-06,0,0,0,6524.191
kyrgyzstan,2020-02-07,0,0,0,6524.191
kyrgyzstan,2020-02-08,0,0,0,6524.191
kyrgyzstan,2020-02-09,0,0,0,6524.191
kyrgyzstan,2020-02-10,0,0,0,6524.191
kyrgyzstan,2020-02-11,0,0,0,6524.191
kyrgyzstan,2020-02-12,0,0,0,6524.191
kyrgyzstan,2020-02-13,0,0,0,6524.191
kyrgyzstan,2020-02-14,0,0,0,6524.191
kyrgyzstan,2020-02-15,0,0,0,6524.191
kyrgyzstan,2020-02-16,0,0,0,6524.191
kyrgyzstan,2020-02-17,0,0,0,6524.191
kyrgyzstan,2020-02-18,0,0,0,6524.191
kyrgyzstan,2020-02-19,0,0,0,6524.191
kyrgyzstan,2020-02-20,0,0,0,6524.191
kyrgyzstan,2020-02-21,0,0,0,6524.191
kyrgyzstan,2020-02-22,0,0,0,6524.191
kyrgyzstan,2020-02-23,0,0,0,6524.191
kyrgyzstan,2020-02-24,0,0,0,6524.191
kyrgyzstan,2020-02-25,0,0,0,6524.191
kyrgyzstan,2020-02-26,0,0,0,6524.191
kyrgyzstan,2020-02-27,0,0,0,6524.191
kyrgyzstan,2020-02-28,0,0,0,6524.191
kyrgyzstan,2020-02-29,0,0,0,6524.191
kyrgyzstan,2020-03-01,0,0,0,6524.191
kyrgyzstan,2020-03-02,0,0,0,6524.191
kyrgyzstan,2020-03-03,0,0,0,6524.191
kyrgyzstan,2020-03-04,0,0,0,6524.191
kyrgyzstan,2020-03-05,0,0,0,6524.191
kyrgyzstan,2020-03-06,0,0,0,6524.191
kyrgyzstan,2020-03-07,0,0,0,6524.191
kyrgyzstan,2020-03-08,0,0,0,6524.191
kyrgyzstan,2020-03-09,0,0,0,6524.191
kyrgyzstan,2020-03-10,0,0,0,6524.191
kyrgyzstan,2020-03-11,0,0,0,6524.191
kyrgyzstan,2020-03-12,0,0,0,6524.191
kyrgyzstan,2020-03-13,0,0,0,6524.191
kyrgyzstan,2020-03-14,0,0,0,6524.191
kyrgyzstan,2020-03-15,0,0,0,6524.191
kyrgyzstan,2020-03-16,0,0,0,6524.191
kyrgyzstan,2020-03-17,0,0,0,6524.191
kyrgyzstan,2020-03-18,3,0,0,6524.191
kyrgyzstan,2020-03-19,3,0,0,6524.191
kyrgyzstan,2020-03-20,6,0,0,6524.191
kyrgyzstan,2020-03-21,14,0,0,6524.191
kyrgyzstan,2020-03-22,14,0,0,6524.191
kyrgyzstan,2020-03-23,16,0,0,6524.191
kyrgyzstan,2020-03-24,42,0,0,6524.191
kyrgyzstan,2020-03-25,44,0,0,6524.191
kyrgyzstan,2020-03-26,44,0,0,6524.191
kyrgyzstan,2020-03-27,58,0,0,6524.191
kyrgyzstan,2020-03-28,58,0,0,6524.191
kyrgyzstan,2020-03-29,84,0,0,6524.191
kyrgyzstan,2020-03-30,94,0,3,6524.191
kyrgyzstan,2020-03-31,107,0,3,6524.191
kyrgyzstan,2020-04-01,111,0,3,6524.191
latvia,2020-01-22,0,0,0,1886.202
latvia,2020-01-23,0,0,0,1886.202
latvia,2020-01-24,0,0,0,1886.202
latvia,2020-01-25,0,0,0,1886.202
latvia,2020-01-26,0,0,0,1886.202
latvia,2020-01-27,0,0,0,1886.202
latvia,2020-01-28,0,0,0,1886.202
latvia,2020-01-29,0,0,0,1886.202
latvia,2020-01-30,0,0,0,1886.202
latvia,2020-01-31,0,0,0,1886.202
latvia,2020-02-01,0,0,0,1886.202
latvia,2020-02-02,0,0,0,1886.202
latvia,2020-02-03,0,0,0,1886.202
latvia,2020-02-04,0,0,0,1886.202
latvia,2020-02-05,0,0,0,1886.202
latvia,2020-02-06,0,0,0,1886.202
latvia,2020-02-07,0,0,0,1886.202
latvia,2020-02-08,0,0,0,1886.202
latvia,2020-02-09,0,0,0,1886.202
latvia,2020-02-10,0,0,0,1886.202
latvia,2020-02-11,0,0,0,1886.202
latvia,2020-02-12,0,0,0,1886.202
latvia,2020-02-13,0,0,0,1886.202
latvia,2020-02-14,0,0,0,1886.202
latvia,2020-02-15,0,0,0,1886.202
latvia,2020-02-16,0,0,0,1886.202
latvia,2020-02-17,0,0,0,1886.202
latvia,2020-02-18,0,0,0,1886.202
latvia,2020-02-19,0,0,0,1886.202
latvia,2020-02-20,0,0,0,1886.202
latvia,2020-02-21,0,0,0,1886.202
latvia,2020-02-22,0,0,0,1886.202
latvia,2020-02-23,0,0,0,1886.202
latvia,2020-02-24,0,0,0,1886.202
latvia,2020-02-25,0,0,0,1886.202
latvia,2020-02-26,0,0,0,1886.202
latvia,2020-02-27,0,0,0,1886.202
latvia,2020-02-28,0,0,0,1886.202
latvia,2020-02-29,0,0,0,1886.202
latvia,2020-03-01,0,0,0,1886.202
latvia,2020-03-02,1,0,0,1886.202
latvia,2020-03-03,1,0,0,1886.202
latvia,2020-03-04,1,0,0,1886.202
latvia,2020-03-05,1,0,0,1886.202
latvia,2020-03-06,1,0,0,1886.202
latvia,2020-03-07,1,0,0,1886.202
latvia,2020-03-08,2,0,0,1886.202
latvia,2020-03-09,6,0,0,1886.202
latvia,2020-03-10,8,0,1,1886.202
latvia,2020-03-11,10,0,1,1886.202
latvia,2020-03-12,10,0,1,1886.202
latvia,2020-03-13,17,0,1,1886.202
latvia,2020-03-14,26,0,1,1886.202
latvia,2020-03-15,30,0,1,1886.202
latvia,2020-03-16,34,0,1,1886.202
latvia,2020-03-17,49,0,1,1886.202
latvia,2020-03-18,71,0,1,1886.202
latvia,2020-03-19,86,0,1,1886.202
latvia,2020-03-20,111,0,1,1886.202
latvia,2020-03-21,124,0,1,1886.202
latvia,2020-03-22,139,0,1,1886.202
latvia,2020-03-23,180,0,1,1886.202
latvia,2020-03-24,197,0,1,1886.202
latvia,2020-03-25,221,0,1,1886.202
latvia,2020-03-26,244,0,1,1886.202
latvia,2020-03-27,280,0,1,1886.202
latvia,2020-03-28,305,0,1,1886.202
latvia,2020-03-29,347,0,1,1886.202
latvia,2020-03-30,376,0,1,1886.202
latvia,2020-03-31,398,0,1,1886.202
latvia,2020-04-01,446,0,1,1886.202
lebanon,2020-01-22,0,0,0,6825.442
lebanon,2020-01-23,0,0,0,6825.442
lebanon,2020-01-24,0,0,0,6825.442
lebanon,2020-01-25,0,0,0,6825.442
lebanon,2020-01-26,0,0,0,6825.442
lebanon,2020-01-27,0,0,0,6825.442
lebanon,2020-01-28,0,0,0,6825.442
lebanon,2020-01-29,0,0,0,6825.442
lebanon,2020-01-30,0,0,0,6825.442
lebanon,2020-01-31,0,0,0,6825.442
lebanon,2020-02-01,0,0,0,6825.442
lebanon,2020-02-02,0,0,0,6825.442
lebanon,2020-02-03,0,0,0,6825.442
lebanon,2020-02-04,0,0,0,6825.442
lebanon,2020-02-05,0,0,0,6825.442
lebanon,2020-02-06,0,0,0,6825.442
lebanon,2020-02-07,0,0,0,6825.442
lebanon,2020-02-08,0,0,0,6825.442
lebanon,2020-02-09,0,0,0,6825.442
lebanon,2020-02-10,0,0,0,6825.442
lebanon,2020-02-11,0,0,0,6825.442
lebanon,2020-02-12,0,0,0,6825.442
lebanon,2020-02-13,0,0,0,6825.442
lebanon,2020-02-14,0,0,0,6825.442
lebanon,2020-02-15,0,0,0,6825.442
lebanon,2020-02-16,0,0,0,6825.442
lebanon,2020-02-17,0,0,0,6825.442
lebanon,2020-02-18,0,0,0,6825.442
lebanon,2020-02-19,0,0,0,6825.442
lebanon,2020-02-20,0,0,0,6825.442
lebanon,2020-02-21,1,0,0,6825.442
lebanon,2020-02-22,1,0,0,6825.442
lebanon,2020-02-23,1,0,0,6825.442
lebanon,2020-02-24,1,0,0,6825.442
lebanon,2020-02-25,1,0,0,6825.442
lebanon,2020-02-26,2,0,0,6825.442
lebanon,2020-02-27,2,0,0,6825.442
lebanon,2020-02-28,2,0,0,6825.442
lebanon,2020-02-29,4,0,0,6825.442
lebanon,2020-03-01,10,0,0,6825.442
lebanon,2020-03-02,13,0,0,6825.442
lebanon,2020-03-03,13,0,0,6825.442
lebanon,2020-03-04,13,0,1,6825.442
lebanon,2020-03-05,16,0,1,6825.442
lebanon,2020-03-06,22,0,1,6825.442
lebanon,2020-03-07,22,0,1,6825.442
lebanon,2020-03-08,32,0,1,6825.442
lebanon,2020-03-09,32,0,1,6825.442
lebanon,2020-03-10,41,1,1,6825.442
lebanon,2020-03-11,61,3,1,6825.442
lebanon,2020-03-12,61,3,1,6825.442
lebanon,2020-03-13,77,3,1,6825.442
lebanon,2020-03-14,93,3,1,6825.442
lebanon,2020-03-15,110,3,1,6825.442
lebanon,2020-03-16,110,3,1,6825.442
lebanon,2020-03-17,120,3,3,6825.442
lebanon,2020-03-18,133,3,3,6825.442
lebanon,2020-03-19,157,4,4,6825.442
lebanon,2020-03-20,163,4,4,6825.442
lebanon,2020-03-21,187,4,4,6825.442
lebanon,2020-03-22,248,4,8,6825.442
lebanon,2020-03-23,267,4,8,6825.442
lebanon,2020-03-24,318,4,8,6825.442
lebanon,2020-03-25,333,6,20,6825.442
lebanon,2020-03-26,368,6,23,6825.442
lebanon,2020-03-27,391,8,27,6825.442
lebanon,2020-03-28,412,8,30,6825.442
lebanon,2020-03-29,438,10,30,6825.442
lebanon,2020-03-30,446,11,35,6825.442
lebanon,2020-03-31,470,12,37,6825.442
lebanon,2020-04-01,479,14,43,6825.442
liberia,2020-01-22,0,0,0,5057.677
liberia,2020-01-23,0,0,0,5057.677
liberia,2020-01-24,0,0,0,5057.677
liberia,2020-01-25,0,0,0,5057.677
liberia,2020-01-26,0,0,0,5057.677
liberia,2020-01-27,0,0,0,5057.677
liberia,2020-01-28,0,0,0,5057.677
liberia,2020-01-29,0,0,0,5057.677
liberia,2020-01-30,0,0,0,5057.677
liberia,2020-01-31,0,0,0,5057.677
liberia,2020-02-01,0,0,0,5057.677
liberia,2020-02-02,0,0,0,5057.677
liberia,2020-02-03,0,0,0,5057.677
liberia,2020-02-04,0,0,0,5057.677
liberia,2020-02-05,0,0,0,5057.677
liberia,2020-02-06,0,0,0,5057.677
liberia,2020-02-07,0,0,0,5057.677
liberia,2020-02-08,0,0,0,5057.677
liberia,2020-02-09,0,0,0,5057.677
liberia,2020-02-10,0,0,0,5057.677
liberia,2020-02-11,0,0,0,5057.677
liberia,2020-02-12,0,0,0,5057.677
liberia,2020-02-13,0,0,0,5057.677
liberia,2020-02-14,0,0,0,5057.677
liberia,2020-02-15,0,0,0,5057.677
liberia,2020-02-16,0,0,0,5057.677
liberia,2020-02-17,0,0,0,5057.677
liberia,2020-02-18,0,0,0,5057.677
liberia,2020-02-19,0,0,0,5057.677
liberia,2020-02-20,0,0,0,5057.677
liberia,2020-02-21,0,0,0,5057.677
liberia,2020-02-22,0,0,0,5057.677
liberia,2020-02-23,0,0,0,5057.677
liberia,2020-02-24,0,0,0,5057.677
liberia,2020-02-25,0,0,0,5057.677
liberia,2020-02-26,0,0,0,5057.677
liberia,2020-02-27,0,0,0,5057.677
liberia,2020-02-28,0,0,0,5057.677
liberia,2020-02-29,0,0,0,5057.677
liberia,2020-03-01,0,0,0,5057.677
liberia,2020-03-02,0,0,0,5057.677
liberia,2020-03-03,0,0,0,5057.677
liberia,2020-03-04,0,0,0,5057.677
liberia,2020-03-05,0,0,0,5057.677
liberia,2020-03-06,0,0,0,5057.677
liberia,2020-03-07,0,0,0,5057.677
liberia,2020-03-08,0,0,0,5057.677
liberia,2020-03-09,0,0,0,5057.677
liberia,2020-03-10,0,0,0,5057.677
liberia,2020-03-11,0,0,0,5057.677
liberia,2020-03-12,0,0,0,5057.677
liberia,2020-03-13,0,0,0,5057.677
liberia,2020-03-14,0,0,0,5057.677
liberia,2020-03-15,0,0,0,5057.677
liberia,2020-03-16,1,0,0,5057.677
liberia,2020-03-17,1,0,0,5057.677
liberia,2020-03-18,2,0,0,5057.677
liberia,2020-03-19,2,0,0,5057.677
liberia,2020-03-20,2,0,0,5057.677
liberia,2020-03-21,3,0,0,5057.677
liberia,2020-03-22,3,0,0,5057.677
liberia,2020-03-23,3,0,0,5057.677
liberia,2020-03-24,3,0,0,5057.677
liberia,2020-03-25,3,0,0,5057.677
liberia,2020-03-26,3,0,0,5057.677
liberia,2020-03-27,3,0,0,5057.677
liberia,2020-03-28,3,0,0,5057.677
liberia,2020-03-29,3,0,0,5057.677
liberia,2020-03-30,3,0,0,5057.677
liberia,2020-03-31,3,0,0,5057.677
liberia,2020-04-01,6,0,0,5057.677
libya,2020-01-22,0,0,0,6871.287
libya,2020-01-23,0,0,0,6871.287
libya,2020-01-24,0,0,0,6871.287
libya,2020-01-25,0,0,0,6871.287
libya,2020-01-26,0,0,0,6871.287
libya,2020-01-27,0,0,0,6871.287
libya,2020-01-28,0,0,0,6871.287
libya,2020-01-29,0,0,0,6871.287
libya,2020-01-30,0,0,0,6871.287
libya,2020-01-31,0,0,0,6871.287
libya,2020-02-01,0,0,0,6871.287
libya,2020-02-02,0,0,0,6871.287
libya,2020-02-03,0,0,0,6871.287
libya,2020-02-04,0,0,0,6871.287
libya,2020-02-05,0,0,0,6871.287
libya,2020-02-06,0,0,0,6871.287
libya,2020-02-07,0,0,0,6871.287
libya,2020-02-08,0,0,0,6871.287
libya,2020-02-09,0,0,0,6871.287
libya,2020-02-10,0,0,0,6871.287
libya,2020-02-11,0,0,0,6871.287
libya,2020-02-12,0,0,0,6871.287
libya,2020-02-13,0,0,0,6871.287
libya,2020-02-14,0,0,0,6871.287
libya,2020-02-15,0,0,0,6871.287
libya,2020-02-16,0,0,0,6871.287
libya,2020-02-17,0,0,0,6871.287
libya,2020-02-18,0,0,0,6871.287
libya,2020-02-19,0,0,0,6871.287
libya,2020-02-20,0,0,0,6871.287
libya,2020-02-21,0,0,0,6871.287
libya,2020-02-22,0,0,0,6871.287
libya,2020-02-23,0,0,0,6871.287
libya,2020-02-24,0,0,0,6871.287
libya,2020-02-25,0,0,0,6871.287
libya,2020-02-26,0,0,0,6871.287
libya,2020-02-27,0,0,0,6871.287
libya,2020-02-28,0,0,0,6871.287
libya,2020-02-29,0,0,0,6871.287
libya,2020-03-01,0,0,0,6871.287
libya,2020-03-02,0,0,0,6871.287
libya,2020-03-03,0,0,0,6871.287
libya,2020-03-04,0,0,0,6871.287
libya,2020-03-05,0,0,0,6871.287
libya,2020-03-06,0,0,0,6871.287
libya,2020-03-07,0,0,0,6871.287
libya,2020-03-08,0,0,0,6871.287
libya,2020-03-09,0,0,0,6871.287
libya,2020-03-10,0,0,0,6871.287
libya,2020-03-11,0,0,0,6871.287
libya,2020-03-12,0,0,0,6871.287
libya,2020-03-13,0,0,0,6871.287
libya,2020-03-14,0,0,0,6871.287
libya,2020-03-15,0,0,0,6871.287
libya,2020-03-16,0,0,0,6871.287
libya,2020-03-17,0,0,0,6871.287
libya,2020-03-18,0,0,0,6871.287
libya,2020-03-19,0,0,0,6871.287
libya,2020-03-20,0,0,0,6871.287
libya,2020-03-21,0,0,0,6871.287
libya,2020-03-22,0,0,0,6871.287
libya,2020-03-23,0,0,0,6871.287
libya,2020-03-24,1,0,0,6871.287
libya,2020-03-25,1,0,0,6871.287
libya,2020-03-26,1,0,0,6871.287
libya,2020-03-27,1,0,0,6871.287
libya,2020-03-28,3,0,0,6871.287
libya,2020-03-29,8,0,0,6871.287
libya,2020-03-30,8,0,0,6871.287
libya,2020-03-31,10,0,1,6871.287
libya,2020-04-01,10,0,0,6871.287
liechtenstein,2020-01-22,0,0,0,38.137
liechtenstein,2020-01-23,0,0,0,38.137
liechtenstein,2020-01-24,0,0,0,38.137
liechtenstein,2020-01-25,0,0,0,38.137
liechtenstein,2020-01-26,0,0,0,38.137
liechtenstein,2020-01-27,0,0,0,38.137
liechtenstein,2020-01-28,0,0,0,38.137
liechtenstein,2020-01-29,0,0,0,38.137
liechtenstein,2020-01-30,0,0,0,38.137
liechtenstein,2020-01-31,0,0,0,38.137
liechtenstein,2020-02-01,0,0,0,38.137
liechtenstein,2020-02-02,0,0,0,38.137
liechtenstein,2020-02-03,0,0,0,38.137
liechtenstein,2020-02-04,0,0,0,38.137
liechtenstein,2020-02-05,0,0,0,38.137
liechtenstein,2020-02-06,0,0,0,38.137
liechtenstein,2020-02-07,0,0,0,38.137
liechtenstein,2020-02-08,0,0,0,38.137
liechtenstein,2020-02-09,0,0,0,38.137
liechtenstein,2020-02-10,0,0,0,38.137
liechtenstein,2020-02-11,0,0,0,38.137
liechtenstein,2020-02-12,0,0,0,38.137
liechtenstein,2020-02-13,0,0,0,38.137
liechtenstein,2020-02-14,0,0,0,38.137
liechtenstein,2020-02-15,0,0,0,38.137
liechtenstein,2020-02-16,0,0,0,38.137
liechtenstein,2020-02-17,0,0,0,38.137
liechtenstein,2020-02-18,0,0,0,38.137
liechtenstein,2020-02-19,0,0,0,38.137
liechtenstein,2020-02-20,0,0,0,38.137
liechtenstein,2020-02-21,0,0,0,38.137
liechtenstein,2020-02-22,0,0,0,38.137
liechtenstein,2020-02-23,0,0,0,38.137
liechtenstein,2020-02-24,0,0,0,38.137
liechtenstein,2020-02-25,0,0,0,38.137
liechtenstein,2020-02-26,0,0,0,38.137
liechtenstein,2020-02-27,0,0,0,38.137
liechtenstein,2020-02-28,0,0,0,38.137
liechtenstein,2020-02-29,0,0,0,38.137
liechtenstein,2020-03-01,0,0,0,38.137
liechtenstein,2020-03-02,0,0,0,38.137
liechtenstein,2020-03-03,0,0,0,38.137
liechtenstein,2020-03-04,1,0,0,38.137
liechtenstein,2020-03-05,1,0,0,38.137
liechtenstein,2020-03-06,1,0,0,38.137
liechtenstein,2020-03-07,1,0,0,38.137
liechtenstein,2020-03-08,1,0,0,38.137
liechtenstein,2020-03-09,1,0,0,38.137
liechtenstein,2020-03-10,1,0,0,38.137
liechtenstein,2020-03-11,1,0,0,38.137
liechtenstein,2020-03-12,1,0,0,38.137
liechtenstein,2020-03-13,1,0,0,38.137
liechtenstein,2020-03-14,4,0,0,38.137
liechtenstein,2020-03-15,4,0,0,38.137
liechtenstein,2020-03-16,4,0,0,38.137
liechtenstein,2020-03-17,7,0,0,38.137
liechtenstein,2020-03-18,28,0,0,38.137
liechtenstein,2020-03-19,28,0,0,38.137
liechtenstein,2020-03-20,28,0,0,38.137
liechtenstein,2020-03-21,37,0,0,38.137
liechtenstein,2020-03-22,37,0,0,38.137
liechtenstein,2020-03-23,51,0,0,38.137
liechtenstein,2020-03-24,51,0,0,38.137
liechtenstein,2020-03-25,51,0,0,38.137
liechtenstein,2020-03-26,56,0,0,38.137
liechtenstein,2020-03-27,56,0,0,38.137
liechtenstein,2020-03-28,56,0,0,38.137
liechtenstein,2020-03-29,56,0,0,38.137
liechtenstein,2020-03-30,62,0,0,38.137
liechtenstein,2020-03-31,68,0,0,38.137
liechtenstein,2020-04-01,68,0,0,38.137
lithuania,2020-01-22,0,0,0,2722.291
lithuania,2020-01-23,0,0,0,2722.291
lithuania,2020-01-24,0,0,0,2722.291
lithuania,2020-01-25,0,0,0,2722.291
lithuania,2020-01-26,0,0,0,2722.291
lithuania,2020-01-27,0,0,0,2722.291
lithuania,2020-01-28,0,0,0,2722.291
lithuania,2020-01-29,0,0,0,2722.291
lithuania,2020-01-30,0,0,0,2722.291
lithuania,2020-01-31,0,0,0,2722.291
lithuania,2020-02-01,0,0,0,2722.291
lithuania,2020-02-02,0,0,0,2722.291
lithuania,2020-02-03,0,0,0,2722.291
lithuania,2020-02-04,0,0,0,2722.291
lithuania,2020-02-05,0,0,0,2722.291
lithuania,2020-02-06,0,0,0,2722.291
lithuania,2020-02-07,0,0,0,2722.291
lithuania,2020-02-08,0,0,0,2722.291
lithuania,2020-02-09,0,0,0,2722.291
lithuania,2020-02-10,0,0,0,2722.291
lithuania,2020-02-11,0,0,0,2722.291
lithuania,2020-02-12,0,0,0,2722.291
lithuania,2020-02-13,0,0,0,2722.291
lithuania,2020-02-14,0,0,0,2722.291
lithuania,2020-02-15,0,0,0,2722.291
lithuania,2020-02-16,0,0,0,2722.291
lithuania,2020-02-17,0,0,0,2722.291
lithuania,2020-02-18,0,0,0,2722.291
lithuania,2020-02-19,0,0,0,2722.291
lithuania,2020-02-20,0,0,0,2722.291
lithuania,2020-02-21,0,0,0,2722.291
lithuania,2020-02-22,0,0,0,2722.291
lithuania,2020-02-23,0,0,0,2722.291
lithuania,2020-02-24,0,0,0,2722.291
lithuania,2020-02-25,0,0,0,2722.291
lithuania,2020-02-26,0,0,0,2722.291
lithuania,2020-02-27,0,0,0,2722.291
lithuania,2020-02-28,1,0,0,2722.291
lithuania,2020-02-29,1,0,0,2722.291
lithuania,2020-03-01,1,0,0,2722.291
lithuania,2020-03-02,1,0,0,2722.291
lithuania,2020-03-03,1,0,0,2722.291
lithuania,2020-03-04,1,0,0,2722.291
lithuania,2020-03-05,1,0,0,2722.291
lithuania,2020-03-06,1,0,0,2722.291
lithuania,2020-03-07,1,0,0,2722.291
lithuania,2020-03-08,1,0,0,2722.291
lithuania,2020-03-09,1,0,0,2722.291
lithuania,2020-03-10,1,0,0,2722.291
lithuania,2020-03-11,3,0,0,2722.291
lithuania,2020-03-12,3,0,0,2722.291
lithuania,2020-03-13,6,0,0,2722.291
lithuania,2020-03-14,8,0,0,2722.291
lithuania,2020-03-15,12,0,1,2722.291
lithuania,2020-03-16,17,0,1,2722.291
lithuania,2020-03-17,25,0,1,2722.291
lithuania,2020-03-18,27,0,1,2722.291
lithuania,2020-03-19,36,0,1,2722.291
lithuania,2020-03-20,49,0,1,2722.291
lithuania,2020-03-21,83,1,1,2722.291
lithuania,2020-03-22,143,1,1,2722.291
lithuania,2020-03-23,179,1,1,2722.291
lithuania,2020-03-24,209,2,1,2722.291
lithuania,2020-03-25,274,4,1,2722.291
lithuania,2020-03-26,299,4,1,2722.291
lithuania,2020-03-27,358,5,1,2722.291
lithuania,2020-03-28,394,7,1,2722.291
lithuania,2020-03-29,460,7,1,2722.291
lithuania,2020-03-30,491,7,7,2722.291
lithuania,2020-03-31,537,8,7,2722.291
lithuania,2020-04-01,581,8,7,2722.291
luxembourg,2020-01-22,0,0,0,625.976
luxembourg,2020-01-23,0,0,0,625.976
luxembourg,2020-01-24,0,0,0,625.976
luxembourg,2020-01-25,0,0,0,625.976
luxembourg,2020-01-26,0,0,0,625.976
luxembourg,2020-01-27,0,0,0,625.976
luxembourg,2020-01-28,0,0,0,625.976
luxembourg,2020-01-29,0,0,0,625.976
luxembourg,2020-01-30,0,0,0,625.976
luxembourg,2020-01-31,0,0,0,625.976
luxembourg,2020-02-01,0,0,0,625.976
luxembourg,2020-02-02,0,0,0,625.976
luxembourg,2020-02-03,0,0,0,625.976
luxembourg,2020-02-04,0,0,0,625.976
luxembourg,2020-02-05,0,0,0,625.976
luxembourg,2020-02-06,0,0,0,625.976
luxembourg,2020-02-07,0,0,0,625.976
luxembourg,2020-02-08,0,0,0,625.976
luxembourg,2020-02-09,0,0,0,625.976
luxembourg,2020-02-10,0,0,0,625.976
luxembourg,2020-02-11,0,0,0,625.976
luxembourg,2020-02-12,0,0,0,625.976
luxembourg,2020-02-13,0,0,0,625.976
luxembourg,2020-02-14,0,0,0,625.976
luxembourg,2020-02-15,0,0,0,625.976
luxembourg,2020-02-16,0,0,0,625.976
luxembourg,2020-02-17,0,0,0,625.976
luxembourg,2020-02-18,0,0,0,625.976
luxembourg,2020-02-19,0,0,0,625.976
luxembourg,2020-02-20,0,0,0,625.976
luxembourg,2020-02-21,0,0,0,625.976
luxembourg,2020-02-22,0,0,0,625.976
luxembourg,2020-02-23,0,0,0,625.976
luxembourg,2020-02-24,0,0,0,625.976
luxembourg,2020-02-25,0,0,0,625.976
luxembourg,2020-02-26,0,0,0,625.976
luxembourg,2020-02-27,0,0,0,625.976
luxembourg,2020-02-28,0,0,0,625.976
luxembourg,2020-02-29,1,0,0,625.976
luxembourg,2020-03-01,1,0,0,625.976
luxembourg,2020-03-02,1,0,0,625.976
luxembourg,2020-03-03,1,0,0,625.976
luxembourg,2020-03-04,1,0,0,625.976
luxembourg,2020-03-05,1,0,0,625.976
luxembourg,2020-03-06,2,0,0,625.976
luxembourg,2020-03-07,2,0,0,625.976
luxembourg,2020-03-08,3,0,0,625.976
luxembourg,2020-03-09,3,0,0,625.976
luxembourg,2020-03-10,5,0,0,625.976
luxembourg,2020-03-11,7,0,0,625.976
luxembourg,2020-03-12,19,0,0,625.976
luxembourg,2020-03-13,34,0,0,625.976
luxembourg,2020-03-14,51,1,0,625.976
luxembourg,2020-03-15,59,1,0,625.976
luxembourg,2020-03-16,77,1,0,625.976
luxembourg,2020-03-17,140,1,0,625.976
luxembourg,2020-03-18,203,2,0,625.976
luxembourg,2020-03-19,335,4,0,625.976
luxembourg,2020-03-20,484,4,0,625.976
luxembourg,2020-03-21,670,8,0,625.976
luxembourg,2020-03-22,798,8,6,625.976
luxembourg,2020-03-23,875,8,6,625.976
luxembourg,2020-03-24,1099,8,6,625.976
luxembourg,2020-03-25,1333,8,6,625.976
luxembourg,2020-03-26,1453,9,6,625.976
luxembourg,2020-03-27,1605,15,40,625.976
luxembourg,2020-03-28,1831,18,40,625.976
luxembourg,2020-03-29,1950,21,40,625.976
luxembourg,2020-03-30,1988,22,40,625.976
luxembourg,2020-03-31,2178,23,80,625.976
luxembourg,2020-04-01,2319,29,80,625.976
madagascar,2020-01-22,0,0,0,27691.019
madagascar,2020-01-23,0,0,0,27691.019
madagascar,2020-01-24,0,0,0,27691.019
madagascar,2020-01-25,0,0,0,27691.019
madagascar,2020-01-26,0,0,0,27691.019
madagascar,2020-01-27,0,0,0,27691.019
madagascar,2020-01-28,0,0,0,27691.019
